player_name,line,emp_prob_last_3,emp_prob_last_5,emp_prob_last_7,emp_prob_last_10
Alex Davies,59.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Alex Davies,68.5,0.33333333333333337,0.4,0.42857142857142855,0.3
Alex Davies,69.5,0.33333333333333337,0.4,0.42857142857142855,0.3
Alex Davies,79.5,0,0.2,0.2857142857142857,0.2
Alex Davies,89.5,0,0,0.14285714285714288,0.1
Alex Davies,99.5,0,0,0.14285714285714288,0.1
Alex Davies,109.5,0,0,0.14285714285714288,0.1
Alex Neal-Bullen,59.5,0.6666666666666666,0.6,0.7142857142857143,0.6
Alex Neal-Bullen,69.5,0.33333333333333337,0.4,0.5714285714285714,0.39999999999999997
Alex Neal-Bullen,71.5,0.33333333333333337,0.4,0.5714285714285714,0.39999999999999997
Alex Neal-Bullen,79.5,0.33333333333333337,0.4,0.5714285714285714,0.39999999999999997
Alex Neal-Bullen,89.5,0.33333333333333337,0.4,0.5714285714285714,0.39999999999999997
Alex Neal-Bullen,99.5,0,0,0.28571428571428575,0.2
Alex Neal-Bullen,109.5,0,0,0.14285714285714288,0.1
Alex Neal-Bullen,119.5,0,0,0.14285714285714288,0.1
Bailey Humphrey,59.5,1,1,0.7142857142857143,0.8
Bailey Humphrey,66.5,0,0.2,0.14285714285714288,0.4
Bailey Humphrey,69.5,0,0.2,0.14285714285714288,0.3
Bailey Humphrey,79.5,0,0.2,0.14285714285714288,0.2
Bailey Humphrey,89.5,0,0.2,0.14285714285714288,0.2
Bailey Humphrey,99.5,0,0.2,0.14285714285714288,0.2
Bailey Humphrey,109.5,0,0.2,0.14285714285714288,0.1
Ben Ainsworth,59.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Ben Ainsworth,69.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Ben Ainsworth,79.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Ben Ainsworth,89.5,0,0,0.14285714285714288,0.1
Ben Ainsworth,99.5,0,0,0.14285714285714288,0.1
Ben Keays,59.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Ben Keays,69.5,0.6666666666666666,0.4,0.5714285714285714,0.6
