player_name,line,emp_prob_last_3,emp_prob_last_5,emp_prob_last_7,emp_prob_last_10
Bayley Fritsch,1.5,0.33333333333333337,0.6,0.42857142857142855,0.6
Bayley Fritsch,2.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Bayley Fritsch,3.5,0,0,0,0.1
Ben Ainsworth,1.5,1,0.6,0.5714285714285714,0.6
Ben Ainsworth,2.5,0.33333333333333337,0.2,0.14285714285714288,0.3
Ben Ainsworth,3.5,0,0,0,0.20000000000000004
Ben Ainsworth,5.5,0,0,0,0
Ben Hobbs,3.5,1,0.8,0.5714285714285714,0.5
Ben Hobbs,4.5,0.6666666666666666,0.6,0.42857142857142855,0.29999999999999993
Ben Hobbs,5.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Ben Hobbs,6.5,0,0,0,0
Ben Hobbs,7.5,0,0,0,0
Ben Hobbs,8.5,0,0,0,0
Ben Hobbs,9.5,0,0,0,0
Ben Keays,1.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Ben Keays,2.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Ben Keays,3.5,0.33333333333333337,0.2,0.42857142857142855,0.5
Ben Keays,4.5,0.33333333333333337,0.2,0.42857142857142855,0.5
Ben Keays,5.5,0,0,0.14285714285714288,0.3
Ben Keays,7.5,0,0,0.14285714285714288,0.1
Ben Keays,9.5,0,0,0,0
Ben King,1.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Ben King,2.5,0,0,0,0
Ben King,3.5,0,0,0,0
Ben King,4.5,0,0,0,0
Ben Long,1.5,1,0.8,0.8571428571428571,0.7
Ben Long,2.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Ben Long,3.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Ben Long,4.5,0,0,0,0
Ben Long,5.5,0,0,0,0
Ben Miller,1.5,0.33333333333333337,0.6,0.7142857142857143,0.8
Ben Miller,2.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Ben Miller,3.5,0,0,0.14285714285714288,0.1
Blake Hardwick,1.5,1,1,0.8571428571428571,0.7
Blake Hardwick,2.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Blake Hardwick,3.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Blake Hardwick,4.5,0,0.2,0.14285714285714288,0.1
Blake Hardwick,5.5,0,0,0,0
Blake Howes,1.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Blake Howes,2.5,0.6666666666666666,0.4,0.42857142857142855,0.3
Blake Howes,3.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Blake Howes,4.5,0.33333333333333337,0.2,0.14285714285714288,0.1
Blake Howes,5.5,0.33333333333333337,0.2,0.14285714285714288,0.1
Bobby Hill,1.5,0.6666666666666666,0.8,0.7142857142857143,0.6
Bobby Hill,2.5,0.6666666666666666,0.8,0.5714285714285714,0.5
Bobby Hill,3.5,0.33333333333333337,0.4,0.2857142857142857,0.3
Bobby Hill,4.5,0,0,0,0
Bobby Hill,5.5,0,0,0,0
Bodhi Uwland,1.5,0.33333333333333337,0.6,0.5714285714285714,0.5
Bodhi Uwland,2.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Bodhi Uwland,3.5,0,0.2,0.14285714285714288,0.1
Bodhi Uwland,4.5,0,0,0,0
Brad Close,1.5,1,0.8,0.8571428571428571,0.7
Brad Close,3.5,0.6666666666666666,0.4,0.42857142857142855,0.3
Bradley Hill,1.5,0.6666666666666666,0.6,0.42857142857142855,0.5
Bradley Hill,3.5,0,0,0,0.10000000000000002
Brady Hough,1.5,1,1,1,1
Brady Hough,2.5,1,0.8,0.8571428571428571,0.8
Brady Hough,3.5,0.33333333333333337,0.4,0.5714285714285714,0.6
Brady Hough,4.5,0.33333333333333337,0.2,0.2857142857142857,0.4
Brady Hough,5.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Brady Hough,7.5,0,0,0.14285714285714288,0.2
Brady Hough,9.5,0,0,0,0
Braeden Campbell,1.5,0.33333333333333337,0.6,0.5714285714285714,0.7
Braeden Campbell,2.5,0,0.39999999999999997,0.42857142857142855,0.6
Braeden Campbell,3.5,0,0.39999999999999997,0.42857142857142855,0.5
Braeden Campbell,4.5,0,0.2,0.2857142857142857,0.4
Braeden Campbell,5.5,0,0.2,0.2857142857142857,0.4
Braeden Campbell,7.5,0,0,0,0
Braeden Campbell,9.5,0,0,0,0
Brandon Starcevich,1.5,0.33333333333333337,0.4,0.5714285714285714,0.6
Brandon Starcevich,2.5,0.33333333333333337,0.4,0.2857142857142857,0.4
Brandon Starcevich,3.5,0.33333333333333337,0.4,0.2857142857142857,0.4
Brandon Starcevich,5.5,0,0,0,0.10000000000000002
Brandon Zerk-Thatcher,1.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Brandon Zerk-Thatcher,3.5,0,0,0.14285714285714288,0.1
Brayden Cook,1.5,0.33333333333333337,0.4,0.2857142857142857,0.3
Brayden Cook,2.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brayden Cook,3.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brayden Cook,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brayden Cook,5.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brayden Fiorini,3.5,0.6666666666666666,0.8,0.7142857142857143,0.6
Brayden Fiorini,4.5,0.6666666666666666,0.8,0.7142857142857143,0.5
Brayden Fiorini,5.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Brayden Fiorini,6.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Brayden Fiorini,7.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Brayden Fiorini,8.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Brayden Fiorini,9.5,0,0.2,0.14285714285714288,0.1
Brayden Fiorini,10.5,0,0,0,0
Brayden Maynard,1.5,1,0.8,0.8571428571428571,0.8
Brayden Maynard,2.5,0,0.2,0.42857142857142855,0.39999999999999997
Brayden Maynard,3.5,0,0.2,0.42857142857142855,0.39999999999999997
Brayden Maynard,4.5,0,0,0,0
Brayden Maynard,5.5,0,0,0,0
Brennan Cox,1.5,0.6666666666666666,0.6,0.5714285714285714,0.39999999999999997
Brodie Grundy,3.5,0.6666666666666666,0.8,0.8571428571428571,0.8
Brodie Grundy,4.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Brodie Grundy,5.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Brodie Grundy,6.5,0,0,0,0.10000000000000002
Brodie Grundy,7.5,0,0,0,0.10000000000000002
Brodie Grundy,8.5,0,0,0,0.10000000000000002
Brodie Grundy,9.5,0,0,0,0
Brodie Smith,1.5,1,1,0.8571428571428571,0.9
Brodie Smith,2.5,0.6666666666666666,0.4,0.42857142857142855,0.4
Brodie Smith,3.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Brodie Smith,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brodie Smith,5.5,0,0,0,0
Brody Mihocek,1.5,1,0.8,0.8571428571428571,0.8
Brody Mihocek,2.5,1,0.8,0.8571428571428571,0.7
Brody Mihocek,3.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Bruce Reville,1.5,0.33333333333333337,0.4,0.42857142857142855,0.3
Bruce Reville,2.5,0,0.2,0.14285714285714288,0.1
Bruce Reville,3.5,0,0,0,0
Brynn Teakle,3.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brynn Teakle,5.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Brynn Teakle,7.5,0,0,0,0
Brynn Teakle,9.5,0,0,0,0
Caiden Cleary,2.5,0.33333333333333337,0.6,0.5714285714285714,0.6
Caiden Cleary,3.5,0,0.2,0.2857142857142857,0.4
Caiden Cleary,4.5,0,0.2,0.2857142857142857,0.4
Caiden Cleary,5.5,0,0.2,0.14285714285714288,0.3
Caiden Cleary,7.5,0,0,0,0
Caiden Cleary,9.5,0,0,0,0
Caleb Daniel,1.5,0.6666666666666666,0.6,0.5714285714285714,0.5
Caleb Daniel,3.5,0.33333333333333337,0.4,0.2857142857142857,0.20000000000000004
Caleb Serong,1.5,1,1,1,1
Caleb Serong,3.5,0.6666666666666666,0.4,0.5714285714285714,0.6
Caleb Serong,5.5,0,0,0.14285714285714288,0.2
Caleb Serong,7.5,0,0,0.14285714285714288,0.2
Caleb Serong,9.5,0,0,0.14285714285714288,0.1
Caleb Windsor,1.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Caleb Windsor,2.5,0,0,0.14285714285714288,0.2
Caleb Windsor,3.5,0,0,0,0
Callum Ah Chee,1.5,1,0.6,0.7142857142857143,0.6
Callum Ah Chee,2.5,0.6666666666666666,0.4,0.5714285714285714,0.39999999999999997
Callum Ah Chee,3.5,0,0,0.14285714285714288,0.1
Callum Ah Chee,5.5,0,0,0,0
Callum Mills,1.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Callum Mills,2.5,0.6666666666666666,0.4,0.42857142857142855,0.3
Callum Mills,3.5,0,0,0.14285714285714288,0.1
Callum Mills,4.5,0,0,0,0
Callum Mills,5.5,0,0,0,0
Callum Mills,7.5,0,0,0,0
Callum Wilkie,1.5,0.6666666666666666,0.8,0.7142857142857143,0.7
Callum Wilkie,3.5,0,0,0,0
Calsher Dear,1.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Calsher Dear,2.5,0.33333333333333337,0.4,0.42857142857142855,0.3
Calsher Dear,3.5,0.33333333333333337,0.4,0.42857142857142855,0.3
Calsher Dear,4.5,0,0,0,0
Calsher Dear,5.5,0,0,0,0
Cam Rayner,1.5,1,0.8,0.7142857142857143,0.6
Cam Rayner,2.5,1,0.8,0.5714285714285714,0.5
Cam Rayner,3.5,0.6666666666666666,0.4,0.2857142857142857,0.20000000000000004
Cam Rayner,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Cam Rayner,5.5,0,0,0,0
Cam Rayner,7.5,0,0,0,0
Cam Rayner,9.5,0,0,0,0
Cameron Rayner,2.5,0.6666666666666666,0.4,0.2857142857142857,0.3
Cameron Rayner,3.5,0,0,0,0.10000000000000002
Cameron Rayner,4.5,0,0,0,0.10000000000000002
Cameron Rayner,5.5,0,0,0,0
Cameron Zurhaar,1.5,0.6666666666666666,0.8,0.8571428571428571,0.9
Cameron Zurhaar,3.5,0,0,0,0.10000000000000002
Campbell Chesser,1.5,0.6666666666666666,0.6,0.42857142857142855,0.6
Campbell Chesser,2.5,0.6666666666666666,0.6,0.42857142857142855,0.5
Campbell Chesser,3.5,0.33333333333333337,0.4,0.2857142857142857,0.20000000000000004
Campbell Chesser,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Campbell Chesser,5.5,0,0,0,0
Campbell Chesser,7.5,0,0,0,0
Chad Warner,2.5,1,1,0.8571428571428571,0.9
Chad Warner,3.5,1,1,0.7142857142857143,0.7
Chad Warner,4.5,0.33333333333333337,0.6,0.42857142857142855,0.4
Chad Warner,5.5,0,0.39999999999999997,0.2857142857142857,0.2
Chad Warner,6.5,0,0,0,0
Chad Warner,7.5,0,0,0,0
Chad Warner,9.5,0,0,0,0
Charlie Cameron,1.5,1,1,0.8571428571428571,0.8
Charlie Cameron,2.5,0.6666666666666666,0.6,0.42857142857142855,0.4
Charlie Cameron,3.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Charlie Cameron,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Charlie Cameron,5.5,0,0,0,0
Charlie Comben,1.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Charlie Dean,1.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Charlie Dean,2.5,0,0,0,0.1
Charlie Dean,3.5,0,0,0,0
Chayce Jones,1.5,1,1,1,0.9
Chayce Jones,2.5,0.33333333333333337,0.6,0.7142857142857143,0.6
Chayce Jones,3.5,0,0.2,0.2857142857142857,0.3
Chayce Jones,4.5,0,0,0.14285714285714288,0.1
Chayce Jones,5.5,0,0,0,0
Chayce Jones,7.5,0,0,0,0
Christian Petracca,1.5,0.6666666666666666,0.8,0.8571428571428571,0.8
Christian Petracca,2.5,0.33333333333333337,0.4,0.5714285714285714,0.5
Christian Petracca,3,0,0.2,0.42857142857142855,0.4
Christian Petracca,3.5,0,0.2,0.42857142857142855,0.4
Christian Petracca,4.5,0,0.2,0.42857142857142855,0.3
Christian Petracca,5.5,0,0,0.14285714285714288,0.1
Christian Petracca,7.5,0,0,0,0
Christian Petracca,9.5,0,0,0,0
Christian Salem,1.5,0.6666666666666666,0.6,0.7142857142857143,0.7
Christian Salem,2.5,0.33333333333333337,0.4,0.42857142857142855,0.5
Christian Salem,3.5,0,0,0,0.20000000000000004
Christian Salem,5.5,0,0,0,0
Clay Hall,2.5,0.6666666666666666,0.8,0.7142857142857143,0.6
Clay Hall,3,0.33333333333333337,0.6,0.42857142857142855,0.3
Clay Hall,3.5,0.33333333333333337,0.6,0.42857142857142855,0.3
Clay Hall,4.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Clay Hall,5.5,0,0,0,0
Clay Hall,7.5,0,0,0,0
Clay Hall,9.5,0,0,0,0
Clayton Oliver,1.5,1,1,1,1
Clayton Oliver,3.5,1,1,1,0.8
Clayton Oliver,5.5,0.6666666666666666,0.6,0.7142857142857143,0.6
Clayton Oliver,6,0.6666666666666666,0.4,0.42857142857142855,0.4
Clayton Oliver,7.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Clayton Oliver,9.5,0,0,0,0.10000000000000002
Colby McKercher,1.5,0.6666666666666666,0.4,0.42857142857142855,0.4
Colby McKercher,3.5,0,0,0,0.10000000000000002
Connor Budarick,1.5,0.6666666666666666,0.6,0.7142857142857143,0.6
Connor Budarick,2.5,0.6666666666666666,0.4,0.42857142857142855,0.4
Connor Budarick,3.5,0.6666666666666666,0.4,0.42857142857142855,0.29999999999999993
Connor Budarick,4.5,0.6666666666666666,0.4,0.2857142857142857,0.20000000000000004
Connor Budarick,5.5,0,0,0,0
Connor Budarick,7.5,0,0,0,0
Connor Macdonald,2.5,1,1,1,0.8
Connor Macdonald,3.5,1,0.8,0.8571428571428571,0.7
Connor Macdonald,4.5,1,0.6,0.7142857142857143,0.6
Connor Macdonald,5.5,0.33333333333333337,0.2,0.42857142857142855,0.3
Connor Macdonald,6.5,0,0,0.28571428571428575,0.2
Connor Macdonald,7.5,0,0,0.14285714285714288,0.1
Connor Macdonald,9.5,0,0,0,0
Connor O'Sullivan,1.5,0.6666666666666666,0.6,0.42857142857142855,0.5
Connor Rozee,1.5,1,0.6,0.7142857142857143,0.8
Connor Rozee,3.5,0.33333333333333337,0.2,0.42857142857142855,0.5
Connor Rozee,5.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Connor Rozee,7.5,0,0,0,0
Conor Nash,3.5,1,1,1,0.9
Conor Nash,4.5,1,1,0.8571428571428571,0.8
Conor Nash,5.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Conor Nash,6.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Conor Nash,7.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Conor Nash,8.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Conor Nash,9.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Conor Nash,10.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Cooper Harvey,1.5,0.33333333333333337,0.4,NA,NA
Cooper Harvey,3.5,0,0,NA,NA
Cooper Lord,3.5,0.6666666666666666,0.4,0.42857142857142855,0.5
Cooper Lord,5.5,0,0,0.14285714285714288,0.1
Cooper Lord,7.5,0,0,0.14285714285714288,0.1
Cooper Sharman,1.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Corey Durdin,1.5,0.6666666666666666,0.4,0.42857142857142855,0.5
Corey Durdin,3.5,0,0,0,0.10000000000000002
Corey Wagner,3.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Corey Wagner,5.5,0.6666666666666666,0.6,0.5714285714285714,0.39999999999999997
Corey Wagner,7.5,0,0,0,0
Corey Wagner,9.5,0,0,0,0
Dan Houston,1.5,0.6666666666666666,0.6,0.7142857142857143,0.8
Dan Houston,2.5,0.6666666666666666,0.4,0.42857142857142855,0.6
Dan Houston,3.5,0,0,0.14285714285714288,0.2
Dan Houston,5.5,0,0,0,0
Dane Rampe,1.5,0.33333333333333337,0.4,0.5714285714285714,0.5
Dane Rampe,2.5,0.33333333333333337,0.2,0.42857142857142855,0.4
Dane Rampe,3.5,0.33333333333333337,0.2,0.42857142857142855,0.4
Dane Rampe,4.5,0,0,0,0.10000000000000002
Dane Rampe,5.5,0,0,0,0.10000000000000002
Dane Rampe,7.5,0,0,0,0.10000000000000002
Daniel Curtin,3.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Daniel Curtin,4.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Daniel Curtin,5.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Daniel Curtin,6.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Daniel Curtin,7.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Daniel Curtin,8.5,0,0,0,0
Daniel Curtin,9.5,0,0,0,0
Daniel McStay,1.5,0.6666666666666666,0.8,0.8571428571428571,0.8
Daniel McStay,2.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Daniel McStay,3.5,0,0.2,0.14285714285714288,0.1
Daniel Turner,1.5,0,0,0.28571428571428575,0.3
Daniel Turner,2.5,0,0,0.28571428571428575,0.2
Daniel Turner,3.5,0,0,0,0
Darcy Byrne-Jones,1.5,0.33333333333333337,0.6,0.5714285714285714,0.39999999999999997
Darcy Byrne-Jones,3.5,0,0,0,0
Darcy Cameron,1.5,0.6666666666666666,0.8,0.8571428571428571,0.9
Darcy Cameron,2.5,0.6666666666666666,0.6,0.42857142857142855,0.5
Darcy Cameron,3.5,0.33333333333333337,0.4,0.2857142857142857,0.3
Darcy Cameron,4.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Darcy Cameron,5.5,0,0,0,0.1
Darcy Cameron,7.5,0,0,0,0
Darcy Fogarty,1.5,0.33333333333333337,0.4,0.42857142857142855,0.5
Darcy Fort,1.5,0.6666666666666666,0.8,0.7142857142857143,0.8
Darcy Fort,2.5,0.33333333333333337,0.4,0.2857142857142857,0.4
Darcy Fort,3.5,0,0,0,0.20000000000000004
Darcy Fort,4.5,0,0,0,0
Darcy Fort,5.5,0,0,0,0
Darcy Gardiner,1.5,0.33333333333333337,0.4,0.42857142857142855,0.4
Darcy Gardiner,2.5,0.33333333333333337,0.2,0.14285714285714288,0.2
Darcy Gardiner,3.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Darcy Moore,1.5,0.33333333333333337,0.6,0.5714285714285714,0.5
Darcy Moore,2.5,0.33333333333333337,0.2,0.14285714285714288,0.10000000000000002
Darcy Moore,3.5,0,0,0,0
Darcy Moore,4.5,0,0,0,0
Darcy Wilmot,1.5,1,0.8,0.7142857142857143,0.8
Darcy Wilmot,2.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Darcy Wilmot,3.5,0.6666666666666666,0.4,0.2857142857142857,0.20000000000000004
Darcy Wilmot,4.5,0,0,0,0
Darcy Wilmot,5.5,0,0,0,0
Dayne Zorko,1.5,0.33333333333333337,0.4,0.5714285714285714,0.7
Dayne Zorko,2.5,0,0.2,0.42857142857142855,0.4
Dayne Zorko,3.5,0,0,0.28571428571428575,0.2
Dayne Zorko,5.5,0,0,0.14285714285714288,0.1
Dion Prestia,1.5,0,0.2,0.42857142857142855,0.5
Dion Prestia,2.5,0,0.2,0.2857142857142857,0.3
Dion Prestia,3.5,0,0.2,0.2857142857142857,0.3
Dion Prestia,4.5,0,0.2,0.14285714285714288,0.2
Dion Prestia,5.5,0,0.2,0.14285714285714288,0.1
Dion Prestia,7.5,0,0,0,0
Dion Prestia,9.5,0,0,0,0
Dylan Moore,3.5,1,0.8,0.8571428571428571,0.8
Dylan Moore,4,0.6666666666666666,0.4,0.42857142857142855,0.4
Dylan Moore,4.5,0.6666666666666666,0.4,0.42857142857142855,0.4
Dylan Moore,5.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Dylan Moore,6.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Dylan Moore,7.5,0.33333333333333337,0.2,0.2857142857142857,0.2
Dylan Moore,9.5,0,0,0.14285714285714288,0.1
Dylan Shiel,2.5,0.33333333333333337,0.6,0.5714285714285714,0.5
Dylan Shiel,3.5,0.33333333333333337,0.2,0.2857142857142857,0.3
Dylan Shiel,4.5,0,0,0.14285714285714288,0.2
Dylan Shiel,5.5,0,0,0.14285714285714288,0.1
Dylan Shiel,6.5,0,0,0.14285714285714288,0.1
Dylan Shiel,7.5,0,0,0,0
Dylan Shiel,9.5,0,0,0,0
Dylan Stephens,1.5,0.33333333333333337,0.2,0.2857142857142857,0.5
Dylan Williams,1.5,0,0,0.14285714285714288,0.1
Dylan Williams,3.5,0,0,0,0
Dylan Williams,5.5,0,0,0,0
Ed Langdon,1.5,0.6666666666666666,0.6,0.5714285714285714,0.7
Ed Langdon,2.5,0.6666666666666666,0.6,0.5714285714285714,0.7
Ed Langdon,3.5,0.6666666666666666,0.6,0.5714285714285714,0.6
Ed Langdon,4.5,0,0,0.14285714285714288,0.20000000000000004
Ed Langdon,5.5,0,0,0.14285714285714288,0.20000000000000004
Ed Langdon,7.5,0,0,0,0.10000000000000002
Elijah Hewett,1.5,1,0.8,0.8571428571428571,0.8
Elijah Hewett,2.5,1,0.8,0.8571428571428571,0.8
Elijah Hewett,3.5,0.6666666666666666,0.6,0.7142857142857143,0.7
