match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,group_by_header,event_id,outcome_name,outcome_id,fixed_market_id
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,4.5,1.16,BetRight,Port Adelaide Power,Player Tackles - Zach Merrett (ESS),32583174,Zach Merrett 5+,2,204956820
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,6.5,1.67,BetRight,Port Adelaide Power,Player Tackles - Zach Merrett (ESS),32583174,Zach Merrett 7+,3,204956819
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,8.5,2.85,BetRight,Port Adelaide Power,Player Tackles - Zach Merrett (ESS),32583174,Zach Merrett 9+,4,204956821
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,10.5,6,BetRight,Port Adelaide Power,Player Tackles - Zach Merrett (ESS),32583174,Zach Merrett 11+,1,204956818
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Darcy Parish,Essendon Bombers,3.5,1.13,BetRight,Port Adelaide Power,Player Tackles - Darcy Parish (ESS),32583175,Darcy Parish 4+,2,204956824
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Darcy Parish,Essendon Bombers,5.5,1.66,BetRight,Port Adelaide Power,Player Tackles - Darcy Parish (ESS),32583175,Darcy Parish 6+,3,204956823
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Darcy Parish,Essendon Bombers,7.5,3.05,BetRight,Port Adelaide Power,Player Tackles - Darcy Parish (ESS),32583175,Darcy Parish 8+,4,204956825
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Darcy Parish,Essendon Bombers,9.5,6.75,BetRight,Port Adelaide Power,Player Tackles - Darcy Parish (ESS),32583175,Darcy Parish 10+,1,204956822
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,3.5,1.16,BetRight,Port Adelaide Power,Player Tackles - Archie Perkins (ESS),32583176,Archie Perkins 4+,2,204956826
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,5.5,1.74,BetRight,Port Adelaide Power,Player Tackles - Archie Perkins (ESS),32583176,Archie Perkins 6+,3,204956829
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,7.5,3.35,BetRight,Port Adelaide Power,Player Tackles - Archie Perkins (ESS),32583176,Archie Perkins 8+,4,204956827
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,9.5,7.5,BetRight,Port Adelaide Power,Player Tackles - Archie Perkins (ESS),32583176,Archie Perkins 10+,1,204956828
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Mason Redman,Essendon Bombers,1.5,1.16,BetRight,Port Adelaide Power,Player Tackles - Mason Redman (ESS),32583177,Mason Redman 2+,1,204956830
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Mason Redman,Essendon Bombers,2.5,1.52,BetRight,Port Adelaide Power,Player Tackles - Mason Redman (ESS),32583177,Mason Redman 3+,2,204956832
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Mason Redman,Essendon Bombers,3.5,2.2,BetRight,Port Adelaide Power,Player Tackles - Mason Redman (ESS),32583177,Mason Redman 4+,3,204956831
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Mason Redman,Essendon Bombers,4.5,3.55,BetRight,Port Adelaide Power,Player Tackles - Mason Redman (ESS),32583177,Mason Redman 5+,4,204956833
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Jake Stringer,Essendon Bombers,2.5,1.19,BetRight,Port Adelaide Power,Player Tackles - Jake Stringer (ESS),32583178,Jake Stringer 3+,1,204956834
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Jake Stringer,Essendon Bombers,3.5,1.49,BetRight,Port Adelaide Power,Player Tackles - Jake Stringer (ESS),32583178,Jake Stringer 4+,2,204956836
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Jake Stringer,Essendon Bombers,4.5,2.04,BetRight,Port Adelaide Power,Player Tackles - Jake Stringer (ESS),32583178,Jake Stringer 5+,3,204956835
Port Adelaide Power v Essendon Bombers,Port Adelaide Power,Essendon Bombers,Player Tackles,Jake Stringer,Essendon Bombers,5.5,2.95,BetRight,Port Adelaide Power,Player Tackles - Jake Stringer (ESS),32583178,Jake Stringer 6+,4,204956837
