match,home_team,away_team,date,line,player_name,player_team,opposition_team,over_price,under_price,agency,market_name
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jack Gunston,Hawthorn Hawks,Melbourne Demons,1.33,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Jack Gunston,Hawthorn Hawks,Melbourne Demons,3,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Jack Gunston,Hawthorn Hawks,Melbourne Demons,26,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jack Scrimshaw,Hawthorn Hawks,Melbourne Demons,4,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jack Viney,Melbourne Demons,Hawthorn Hawks,2.2,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Jack Viney,Melbourne Demons,Hawthorn Hawks,11,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,1.15,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,1.85,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,3.15,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,6.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,4.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,16,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,5.5,Jacob van Rooyen,Melbourne Demons,Hawthorn Hawks,34,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jai Newcombe,Hawthorn Hawks,Melbourne Demons,2.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Jai Newcombe,Hawthorn Hawks,Melbourne Demons,11,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jake Lever,Melbourne Demons,Hawthorn Hawks,4.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,James Sicily,Hawthorn Hawks,Melbourne Demons,4,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,James Worpel,Hawthorn Hawks,Melbourne Demons,2.75,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,James Worpel,Hawthorn Hawks,Melbourne Demons,15,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Jarman Impey,Hawthorn Hawks,Melbourne Demons,4,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Josh Ward,Hawthorn Hawks,Melbourne Demons,4.25,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Joshua Weddle,NA,NA,4.25,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Judd McVee,Melbourne Demons,Hawthorn Hawks,4.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Kade Chandler,Melbourne Demons,Hawthorn Hawks,1.4,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Kade Chandler,Melbourne Demons,Hawthorn Hawks,8.25,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Kade Chandler,Melbourne Demons,Hawthorn Hawks,26,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Karl Amon,Hawthorn Hawks,Melbourne Demons,3.25,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Karl Amon,Hawthorn Hawks,Melbourne Demons,17,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,1.19,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,1.88,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,3.65,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,10,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,4.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,23,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,5.5,Kysaiah Pickett,Melbourne Demons,Hawthorn Hawks,71,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,1.22,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,2,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,4.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,11.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,4.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,34,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,5.5,Luke Breust,Hawthorn Hawks,Melbourne Demons,101,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Mabior Chol,Hawthorn Hawks,Melbourne Demons,1.44,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Mabior Chol,Hawthorn Hawks,Melbourne Demons,2.9,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Mabior Chol,Hawthorn Hawks,Melbourne Demons,6.75,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Mabior Chol,Hawthorn Hawks,Melbourne Demons,29,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Marty Hore,Melbourne Demons,Hawthorn Hawks,4.25,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Massimo D'Ambrosio,Hawthorn Hawks,Melbourne Demons,3.75,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Max Gawn,Melbourne Demons,Hawthorn Hawks,1.85,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Max Gawn,Melbourne Demons,Hawthorn Hawks,5.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Max Gawn,Melbourne Demons,Hawthorn Hawks,22,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Mitchell Lewis,NA,NA,1.12,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Mitchell Lewis,NA,NA,1.78,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Mitchell Lewis,NA,NA,3.6,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,3.5,Mitchell Lewis,NA,NA,8.75,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,4.5,Mitchell Lewis,NA,NA,23,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,5.5,Mitchell Lewis,NA,NA,81,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Ned Reeves,Hawthorn Hawks,Melbourne Demons,4,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Nick Watson,Hawthorn Hawks,Melbourne Demons,1.72,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Nick Watson,Hawthorn Hawks,Melbourne Demons,5.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,2.5,Nick Watson,Hawthorn Hawks,Melbourne Demons,20,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Sam Frost,Hawthorn Hawks,Melbourne Demons,4.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Steven May,Melbourne Demons,Hawthorn Hawks,4.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Tom McDonald,Melbourne Demons,Hawthorn Hawks,2,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Tom Sparrow,Melbourne Demons,Hawthorn Hawks,2.3,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,1.5,Tom Sparrow,Melbourne Demons,Hawthorn Hawks,7.5,NA,Unibet,Player Goals
Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,Melbourne Demons,2024-03-23,0.5,Trent Rivers,Melbourne Demons,Hawthorn Hawks,4,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Aliir Aliir,Port Adelaide Power,Richmond Tigers,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Brandon Zerk-Thatcher,Port Adelaide Power,Richmond Tigers,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,1.15,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,1.56,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,2.85,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,6,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,14,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Charlie Dixon,Port Adelaide Power,Richmond Tigers,31,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Connor Rozee,Port Adelaide Power,Richmond Tigers,1.6,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Connor Rozee,Port Adelaide Power,Richmond Tigers,3.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Connor Rozee,Port Adelaide Power,Richmond Tigers,9.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Connor Rozee,Port Adelaide Power,Richmond Tigers,26,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Daniel Houston,NA,NA,3.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Daniel Rioli,Richmond Tigers,Port Adelaide Power,3.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Darcy Byrne-jones,NA,NA,1.6,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Darcy Byrne-jones,NA,NA,3.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Darcy Byrne-jones,NA,NA,8.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Darcy Byrne-jones,NA,NA,29,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Dustin Martin,Richmond Tigers,Port Adelaide Power,1.3,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Dustin Martin,Richmond Tigers,Port Adelaide Power,2.35,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Dustin Martin,Richmond Tigers,Port Adelaide Power,5.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Dustin Martin,Richmond Tigers,Port Adelaide Power,16,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Dustin Martin,Richmond Tigers,Port Adelaide Power,41,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Dylan Grimes,Richmond Tigers,Port Adelaide Power,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Esava Ratugolea,Port Adelaide Power,Richmond Tigers,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Francis Evans,Port Adelaide Power,Richmond Tigers,1.6,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Ivan Soldo,Port Adelaide Power,Richmond Tigers,1.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Ivan Soldo,Port Adelaide Power,Richmond Tigers,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Ivan Soldo,Port Adelaide Power,Richmond Tigers,14,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jack Ross,Richmond Tigers,Port Adelaide Power,3.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jackson Mead,Port Adelaide Power,Richmond Tigers,2.65,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jacob Hopper,Richmond Tigers,Port Adelaide Power,2.65,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Jacob Hopper,Richmond Tigers,Port Adelaide Power,13,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jason Horne-Francis,Port Adelaide Power,Richmond Tigers,1.85,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Jason Horne-Francis,Port Adelaide Power,Richmond Tigers,6.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jayden Short,Richmond Tigers,Port Adelaide Power,2.8,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,1.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,2.05,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,4.1,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,8.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,23,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Jeremy Finlayson,Port Adelaide Power,Richmond Tigers,51,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Kamdyn McIntosh,Richmond Tigers,Port Adelaide Power,4,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Kane Farrell,Port Adelaide Power,Richmond Tigers,2.9,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Lachie Jones,Port Adelaide Power,Richmond Tigers,4,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Liam Baker,Richmond Tigers,Port Adelaide Power,1.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Liam Baker,Richmond Tigers,Port Adelaide Power,4.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Liam Baker,Richmond Tigers,Port Adelaide Power,17,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Marlion Pickett,Richmond Tigers,Port Adelaide Power,3,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Maurice Rioli,Richmond Tigers,Port Adelaide Power,2.1,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Maurice Rioli,Richmond Tigers,Port Adelaide Power,6.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Maurice Rioli,Richmond Tigers,Port Adelaide Power,23,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Nathan Broad,Richmond Tigers,Port Adelaide Power,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Nick Vlastuin,Richmond Tigers,Port Adelaide Power,4.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Noah Balta,Richmond Tigers,Port Adelaide Power,1.3,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Noah Balta,Richmond Tigers,Port Adelaide Power,2.4,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Noah Balta,Richmond Tigers,Port Adelaide Power,5.6,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Noah Balta,Richmond Tigers,Port Adelaide Power,15,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Noah Balta,Richmond Tigers,Port Adelaide Power,51,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Ollie Wines,Port Adelaide Power,Richmond Tigers,3.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Rhyan Mansell,Richmond Tigers,Port Adelaide Power,2.2,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Rhyan Mansell,Richmond Tigers,Port Adelaide Power,7.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Ryan Burton,Port Adelaide Power,Richmond Tigers,3.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Seth Campbell,Richmond Tigers,Port Adelaide Power,1.7,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Seth Campbell,Richmond Tigers,Port Adelaide Power,3.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Seth Campbell,Richmond Tigers,Port Adelaide Power,12,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Seth Campbell,Richmond Tigers,Port Adelaide Power,34,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,1.3,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,2.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,4.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,11.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,31,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,5.5,Shai Bolton,Richmond Tigers,Port Adelaide Power,101,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Thomson Dow,Richmond Tigers,Port Adelaide Power,4.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Tim Taranto,Richmond Tigers,Port Adelaide Power,1.75,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Tim Taranto,Richmond Tigers,Port Adelaide Power,4.25,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Tim Taranto,Richmond Tigers,Port Adelaide Power,14,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Tim Taranto,Richmond Tigers,Port Adelaide Power,51,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Toby Nankervis,Richmond Tigers,Port Adelaide Power,4,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,0.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,1.15,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,1.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,1.57,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,2.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,3,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,3.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,6.5,NA,Unibet,Player Goals
Richmond Tigers v Port Adelaide Power,Richmond Tigers,Port Adelaide Power,2024-03-24,4.5,Todd Marshall,Port Adelaide Power,Richmond Tigers,16,NA,Unibet,Player Goals
