match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,group_by_header,event_id,outcome_name,outcome_id,fixed_market_id
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Clayton Oliver,Melbourne Demons,109.5,3,BetRight,Carlton,Fantasy Points - Clayton Oliver,47667748,110+ Fantasy Points,4,267814147
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Clayton Oliver,Melbourne Demons,119.5,5.5,BetRight,Carlton,Fantasy Points - Clayton Oliver,47667748,120+ Fantasy Points,5,267814148
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Petracca,Melbourne Demons,79.5,1.2,BetRight,Carlton,Fantasy Points - Christian Petracca,47667749,80+ Fantasy Points,1,267814149
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Petracca,Melbourne Demons,89.5,1.4,BetRight,Carlton,Fantasy Points - Christian Petracca,47667749,90+ Fantasy Points,2,267814150
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Petracca,Melbourne Demons,99.5,1.8,BetRight,Carlton,Fantasy Points - Christian Petracca,47667749,100+ Fantasy Points,3,267814151
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Petracca,Melbourne Demons,109.5,2.35,BetRight,Carlton,Fantasy Points - Christian Petracca,47667749,110+ Fantasy Points,4,267814152
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Petracca,Melbourne Demons,119.5,4,BetRight,Carlton,Fantasy Points - Christian Petracca,47667749,120+ Fantasy Points,5,267814153
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Jack Viney,Melbourne Demons,79.5,1.3,BetRight,Carlton,Fantasy Points - Jack Viney,47667750,80+ Fantasy Points,1,267814154
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Jack Viney,Melbourne Demons,89.5,1.6,BetRight,Carlton,Fantasy Points - Jack Viney,47667750,90+ Fantasy Points,2,267814155
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Jack Viney,Melbourne Demons,99.5,2.1,BetRight,Carlton,Fantasy Points - Jack Viney,47667750,100+ Fantasy Points,3,267814156
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Jack Viney,Melbourne Demons,109.5,3,BetRight,Carlton,Fantasy Points - Jack Viney,47667750,110+ Fantasy Points,4,267814157
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Jack Viney,Melbourne Demons,119.5,5.5,BetRight,Carlton,Fantasy Points - Jack Viney,47667750,120+ Fantasy Points,5,267814158
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Trent Rivers,Melbourne Demons,79.5,1.35,BetRight,Carlton,Fantasy Points - Trent Rivers,47667751,80+ Fantasy Points,1,267814159
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Trent Rivers,Melbourne Demons,89.5,1.85,BetRight,Carlton,Fantasy Points - Trent Rivers,47667751,90+ Fantasy Points,2,267814160
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Trent Rivers,Melbourne Demons,99.5,2.4,BetRight,Carlton,Fantasy Points - Trent Rivers,47667751,100+ Fantasy Points,3,267814161
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Trent Rivers,Melbourne Demons,109.5,3.75,BetRight,Carlton,Fantasy Points - Trent Rivers,47667751,110+ Fantasy Points,4,267814162
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Trent Rivers,Melbourne Demons,119.5,6.5,BetRight,Carlton,Fantasy Points - Trent Rivers,47667751,120+ Fantasy Points,5,267814163
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Ed Langdon,Melbourne Demons,79.5,1.6,BetRight,Carlton,Fantasy Points - Ed Langdon,47667752,80+ Fantasy Points,1,267814164
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Ed Langdon,Melbourne Demons,89.5,2.15,BetRight,Carlton,Fantasy Points - Ed Langdon,47667752,90+ Fantasy Points,2,267814165
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Ed Langdon,Melbourne Demons,99.5,3.25,BetRight,Carlton,Fantasy Points - Ed Langdon,47667752,100+ Fantasy Points,3,267814166
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Ed Langdon,Melbourne Demons,109.5,5,BetRight,Carlton,Fantasy Points - Ed Langdon,47667752,110+ Fantasy Points,4,267814167
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Ed Langdon,Melbourne Demons,119.5,11,BetRight,Carlton,Fantasy Points - Ed Langdon,47667752,120+ Fantasy Points,5,267814168
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Salem,Melbourne Demons,79.5,1.35,BetRight,Carlton,Fantasy Points - Christian Salem,47667753,80+ Fantasy Points,1,267814169
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Salem,Melbourne Demons,89.5,1.85,BetRight,Carlton,Fantasy Points - Christian Salem,47667753,90+ Fantasy Points,2,267814170
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Salem,Melbourne Demons,99.5,2.4,BetRight,Carlton,Fantasy Points - Christian Salem,47667753,100+ Fantasy Points,3,267814171
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Salem,Melbourne Demons,109.5,3.75,BetRight,Carlton,Fantasy Points - Christian Salem,47667753,110+ Fantasy Points,4,267814172
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Christian Salem,Melbourne Demons,119.5,6.5,BetRight,Carlton,Fantasy Points - Christian Salem,47667753,120+ Fantasy Points,5,267814173
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Kysaiah Pickett,Melbourne Demons,79.5,1.3,BetRight,Carlton,Fantasy Points - Kysaiah Pickett,47667754,80+ Fantasy Points,1,267814174
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Kysaiah Pickett,Melbourne Demons,89.5,1.6,BetRight,Carlton,Fantasy Points - Kysaiah Pickett,47667754,90+ Fantasy Points,2,267814175
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Kysaiah Pickett,Melbourne Demons,99.5,2.1,BetRight,Carlton,Fantasy Points - Kysaiah Pickett,47667754,100+ Fantasy Points,3,267814176
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Kysaiah Pickett,Melbourne Demons,109.5,3,BetRight,Carlton,Fantasy Points - Kysaiah Pickett,47667754,110+ Fantasy Points,4,267814177
Carlton v Melbourne Demons,Carlton,Melbourne Demons,Player Fantasy Points,Kysaiah Pickett,Melbourne Demons,119.5,5.5,BetRight,Carlton,Fantasy Points - Kysaiah Pickett,47667754,120+ Fantasy Points,5,267814178
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Toby Nankervis,Richmond Tigers,79.5,1.05,BetRight,West Coast Eagles,Fantasy Points - Toby Nankervis,47667783,80+ Fantasy Points,1,267814356
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Toby Nankervis,Richmond Tigers,89.5,1.15,BetRight,West Coast Eagles,Fantasy Points - Toby Nankervis,47667783,90+ Fantasy Points,2,267814357
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Toby Nankervis,Richmond Tigers,99.5,1.4,BetRight,West Coast Eagles,Fantasy Points - Toby Nankervis,47667783,100+ Fantasy Points,3,267814358
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Toby Nankervis,Richmond Tigers,109.5,1.8,BetRight,West Coast Eagles,Fantasy Points - Toby Nankervis,47667783,110+ Fantasy Points,4,267814359
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Toby Nankervis,Richmond Tigers,119.5,2.2,BetRight,West Coast Eagles,Fantasy Points - Toby Nankervis,47667783,120+ Fantasy Points,5,267814360
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Taranto,Richmond Tigers,79.5,1.05,BetRight,West Coast Eagles,Fantasy Points - Tim Taranto,47667784,80+ Fantasy Points,1,267814361
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Taranto,Richmond Tigers,89.5,1.15,BetRight,West Coast Eagles,Fantasy Points - Tim Taranto,47667784,90+ Fantasy Points,2,267814362
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Taranto,Richmond Tigers,99.5,1.4,BetRight,West Coast Eagles,Fantasy Points - Tim Taranto,47667784,100+ Fantasy Points,3,267814363
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Taranto,Richmond Tigers,109.5,1.8,BetRight,West Coast Eagles,Fantasy Points - Tim Taranto,47667784,110+ Fantasy Points,4,267814364
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Taranto,Richmond Tigers,119.5,2.2,BetRight,West Coast Eagles,Fantasy Points - Tim Taranto,47667784,120+ Fantasy Points,5,267814365
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jayden Short,Richmond Tigers,79.5,1.2,BetRight,West Coast Eagles,Fantasy Points - Jayden Short,47667785,80+ Fantasy Points,1,267814366
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jayden Short,Richmond Tigers,89.5,1.4,BetRight,West Coast Eagles,Fantasy Points - Jayden Short,47667785,90+ Fantasy Points,2,267814367
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jayden Short,Richmond Tigers,99.5,1.8,BetRight,West Coast Eagles,Fantasy Points - Jayden Short,47667785,100+ Fantasy Points,3,267814368
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jayden Short,Richmond Tigers,109.5,2.35,BetRight,West Coast Eagles,Fantasy Points - Jayden Short,47667785,110+ Fantasy Points,4,267814369
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jayden Short,Richmond Tigers,119.5,4,BetRight,West Coast Eagles,Fantasy Points - Jayden Short,47667785,120+ Fantasy Points,5,267814370
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Nick Vlastuin,Richmond Tigers,79.5,1.35,BetRight,West Coast Eagles,Fantasy Points - Nick Vlastuin,47667786,80+ Fantasy Points,1,267814371
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Nick Vlastuin,Richmond Tigers,89.5,1.85,BetRight,West Coast Eagles,Fantasy Points - Nick Vlastuin,47667786,90+ Fantasy Points,2,267814372
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Nick Vlastuin,Richmond Tigers,99.5,2.4,BetRight,West Coast Eagles,Fantasy Points - Nick Vlastuin,47667786,100+ Fantasy Points,3,267814373
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Nick Vlastuin,Richmond Tigers,109.5,3.75,BetRight,West Coast Eagles,Fantasy Points - Nick Vlastuin,47667786,110+ Fantasy Points,4,267814374
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Nick Vlastuin,Richmond Tigers,119.5,6.5,BetRight,West Coast Eagles,Fantasy Points - Nick Vlastuin,47667786,120+ Fantasy Points,5,267814375
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jacob Hopper,Richmond Tigers,79.5,1.2,BetRight,West Coast Eagles,Fantasy Points - Jacob Hopper,47667787,80+ Fantasy Points,1,267814376
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jacob Hopper,Richmond Tigers,89.5,1.4,BetRight,West Coast Eagles,Fantasy Points - Jacob Hopper,47667787,90+ Fantasy Points,2,267814377
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jacob Hopper,Richmond Tigers,99.5,1.8,BetRight,West Coast Eagles,Fantasy Points - Jacob Hopper,47667787,100+ Fantasy Points,3,267814378
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jacob Hopper,Richmond Tigers,109.5,2.35,BetRight,West Coast Eagles,Fantasy Points - Jacob Hopper,47667787,110+ Fantasy Points,4,267814379
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jacob Hopper,Richmond Tigers,119.5,4,BetRight,West Coast Eagles,Fantasy Points - Jacob Hopper,47667787,120+ Fantasy Points,5,267814380
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Dion Prestia,Richmond Tigers,79.5,1.3,BetRight,West Coast Eagles,Fantasy Points - Dion Prestia,47667788,80+ Fantasy Points,1,267814381
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Dion Prestia,Richmond Tigers,89.5,1.6,BetRight,West Coast Eagles,Fantasy Points - Dion Prestia,47667788,90+ Fantasy Points,2,267814382
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Dion Prestia,Richmond Tigers,99.5,2.1,BetRight,West Coast Eagles,Fantasy Points - Dion Prestia,47667788,100+ Fantasy Points,3,267814383
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Dion Prestia,Richmond Tigers,109.5,3,BetRight,West Coast Eagles,Fantasy Points - Dion Prestia,47667788,110+ Fantasy Points,4,267814384
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Dion Prestia,Richmond Tigers,119.5,5.5,BetRight,West Coast Eagles,Fantasy Points - Dion Prestia,47667788,120+ Fantasy Points,5,267814385
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jack Ross,Richmond Tigers,79.5,1.6,BetRight,West Coast Eagles,Fantasy Points - Jack Ross,47667789,80+ Fantasy Points,1,267814386
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jack Ross,Richmond Tigers,89.5,2.15,BetRight,West Coast Eagles,Fantasy Points - Jack Ross,47667789,90+ Fantasy Points,2,267814387
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jack Ross,Richmond Tigers,99.5,3.25,BetRight,West Coast Eagles,Fantasy Points - Jack Ross,47667789,100+ Fantasy Points,3,267814388
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jack Ross,Richmond Tigers,109.5,5,BetRight,West Coast Eagles,Fantasy Points - Jack Ross,47667789,110+ Fantasy Points,4,267814389
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Jack Ross,Richmond Tigers,119.5,11,BetRight,West Coast Eagles,Fantasy Points - Jack Ross,47667789,120+ Fantasy Points,5,267814390
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Sam Banks,Richmond Tigers,79.5,1.3,BetRight,West Coast Eagles,Fantasy Points - Sam Banks,47667790,80+ Fantasy Points,1,267814391
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Sam Banks,Richmond Tigers,89.5,1.6,BetRight,West Coast Eagles,Fantasy Points - Sam Banks,47667790,90+ Fantasy Points,2,267814392
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Sam Banks,Richmond Tigers,99.5,2.1,BetRight,West Coast Eagles,Fantasy Points - Sam Banks,47667790,100+ Fantasy Points,3,267814393
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Sam Banks,Richmond Tigers,109.5,3,BetRight,West Coast Eagles,Fantasy Points - Sam Banks,47667790,110+ Fantasy Points,4,267814394
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Sam Banks,Richmond Tigers,119.5,5.5,BetRight,West Coast Eagles,Fantasy Points - Sam Banks,47667790,120+ Fantasy Points,5,267814395
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Duggan,West Coast Eagles,79.5,1.3,BetRight,Richmond Tigers,Fantasy Points - Liam Duggan,47667791,80+ Fantasy Points,1,267814396
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Duggan,West Coast Eagles,89.5,1.6,BetRight,Richmond Tigers,Fantasy Points - Liam Duggan,47667791,90+ Fantasy Points,2,267814397
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Duggan,West Coast Eagles,99.5,2.1,BetRight,Richmond Tigers,Fantasy Points - Liam Duggan,47667791,100+ Fantasy Points,3,267814398
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Duggan,West Coast Eagles,109.5,3,BetRight,Richmond Tigers,Fantasy Points - Liam Duggan,47667791,110+ Fantasy Points,4,267814399
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Duggan,West Coast Eagles,119.5,5.5,BetRight,Richmond Tigers,Fantasy Points - Liam Duggan,47667791,120+ Fantasy Points,5,267814400
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Kelly,West Coast Eagles,79.5,1.3,BetRight,Richmond Tigers,Fantasy Points - Tim Kelly,47667792,80+ Fantasy Points,1,267814401
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Kelly,West Coast Eagles,89.5,1.6,BetRight,Richmond Tigers,Fantasy Points - Tim Kelly,47667792,90+ Fantasy Points,2,267814402
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Kelly,West Coast Eagles,99.5,2.1,BetRight,Richmond Tigers,Fantasy Points - Tim Kelly,47667792,100+ Fantasy Points,3,267814403
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Kelly,West Coast Eagles,109.5,3,BetRight,Richmond Tigers,Fantasy Points - Tim Kelly,47667792,110+ Fantasy Points,4,267814404
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tim Kelly,West Coast Eagles,119.5,5.5,BetRight,Richmond Tigers,Fantasy Points - Tim Kelly,47667792,120+ Fantasy Points,5,267814405
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Baker,West Coast Eagles,79.5,1.3,BetRight,Richmond Tigers,Fantasy Points - Liam Baker,47667793,80+ Fantasy Points,1,267814406
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Baker,West Coast Eagles,89.5,1.6,BetRight,Richmond Tigers,Fantasy Points - Liam Baker,47667793,90+ Fantasy Points,2,267814407
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Baker,West Coast Eagles,99.5,2.1,BetRight,Richmond Tigers,Fantasy Points - Liam Baker,47667793,100+ Fantasy Points,3,267814408
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Baker,West Coast Eagles,109.5,3,BetRight,Richmond Tigers,Fantasy Points - Liam Baker,47667793,110+ Fantasy Points,4,267814409
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Liam Baker,West Coast Eagles,119.5,5.5,BetRight,Richmond Tigers,Fantasy Points - Liam Baker,47667793,120+ Fantasy Points,5,267814410
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tom McCarthy,NA,79.5,1.3,BetRight,NA,Fantasy Points - Tom McCarthy,47667795,80+ Fantasy Points,1,267814416
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tom McCarthy,NA,89.5,1.6,BetRight,NA,Fantasy Points - Tom McCarthy,47667795,90+ Fantasy Points,2,267814417
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tom McCarthy,NA,99.5,2.1,BetRight,NA,Fantasy Points - Tom McCarthy,47667795,100+ Fantasy Points,3,267814418
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tom McCarthy,NA,109.5,3,BetRight,NA,Fantasy Points - Tom McCarthy,47667795,110+ Fantasy Points,4,267814419
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Tom McCarthy,NA,119.5,5.5,BetRight,NA,Fantasy Points - Tom McCarthy,47667795,120+ Fantasy Points,5,267814420
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Ryan Maric,West Coast Eagles,79.5,1.6,BetRight,Richmond Tigers,Fantasy Points - Ryan Maric,47667796,80+ Fantasy Points,1,267814421
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Ryan Maric,West Coast Eagles,89.5,2.15,BetRight,Richmond Tigers,Fantasy Points - Ryan Maric,47667796,90+ Fantasy Points,2,267814422
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Ryan Maric,West Coast Eagles,99.5,3.25,BetRight,Richmond Tigers,Fantasy Points - Ryan Maric,47667796,100+ Fantasy Points,3,267814423
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Ryan Maric,West Coast Eagles,109.5,5,BetRight,Richmond Tigers,Fantasy Points - Ryan Maric,47667796,110+ Fantasy Points,4,267814424
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Ryan Maric,West Coast Eagles,119.5,11,BetRight,Richmond Tigers,Fantasy Points - Ryan Maric,47667796,120+ Fantasy Points,5,267814425
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Harley Reid,West Coast Eagles,79.5,1.35,BetRight,Richmond Tigers,Fantasy Points - Harley Reid,47667797,80+ Fantasy Points,1,267814426
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Harley Reid,West Coast Eagles,89.5,1.85,BetRight,Richmond Tigers,Fantasy Points - Harley Reid,47667797,90+ Fantasy Points,2,267814427
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Harley Reid,West Coast Eagles,99.5,2.4,BetRight,Richmond Tigers,Fantasy Points - Harley Reid,47667797,100+ Fantasy Points,3,267814428
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Harley Reid,West Coast Eagles,109.5,3.75,BetRight,Richmond Tigers,Fantasy Points - Harley Reid,47667797,110+ Fantasy Points,4,267814429
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Harley Reid,West Coast Eagles,119.5,6.5,BetRight,Richmond Tigers,Fantasy Points - Harley Reid,47667797,120+ Fantasy Points,5,267814430
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Matt Flynn,West Coast Eagles,79.5,1.35,BetRight,Richmond Tigers,Fantasy Points - Matt Flynn,47667798,80+ Fantasy Points,1,267814431
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Matt Flynn,West Coast Eagles,89.5,1.85,BetRight,Richmond Tigers,Fantasy Points - Matt Flynn,47667798,90+ Fantasy Points,2,267814432
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Matt Flynn,West Coast Eagles,99.5,2.4,BetRight,Richmond Tigers,Fantasy Points - Matt Flynn,47667798,100+ Fantasy Points,3,267814433
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Matt Flynn,West Coast Eagles,109.5,3.75,BetRight,Richmond Tigers,Fantasy Points - Matt Flynn,47667798,110+ Fantasy Points,4,267814434
West Coast Eagles v Richmond Tigers,West Coast Eagles,Richmond Tigers,Player Fantasy Points,Matt Flynn,West Coast Eagles,119.5,6.5,BetRight,Richmond Tigers,Fantasy Points - Matt Flynn,47667798,120+ Fantasy Points,5,267814435
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bailey Smith,Geelong Cats,79.5,1.01,BetRight,St Kilda Saints,Fantasy Points - Bailey Smith,47667822,80+ Fantasy Points,1,267814556
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bailey Smith,Geelong Cats,89.5,1.05,BetRight,St Kilda Saints,Fantasy Points - Bailey Smith,47667822,90+ Fantasy Points,2,267814557
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bailey Smith,Geelong Cats,99.5,1.2,BetRight,St Kilda Saints,Fantasy Points - Bailey Smith,47667822,100+ Fantasy Points,3,267814558
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bailey Smith,Geelong Cats,109.5,1.4,BetRight,St Kilda Saints,Fantasy Points - Bailey Smith,47667822,110+ Fantasy Points,4,267814559
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Bailey Smith,Geelong Cats,119.5,1.85,BetRight,St Kilda Saints,Fantasy Points - Bailey Smith,47667822,120+ Fantasy Points,5,267814560
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Max Holmes,Geelong Cats,79.5,1.1,BetRight,St Kilda Saints,Fantasy Points - Max Holmes,47667823,80+ Fantasy Points,1,267814561
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Max Holmes,Geelong Cats,89.5,1.25,BetRight,St Kilda Saints,Fantasy Points - Max Holmes,47667823,90+ Fantasy Points,2,267814562
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Max Holmes,Geelong Cats,99.5,1.6,BetRight,St Kilda Saints,Fantasy Points - Max Holmes,47667823,100+ Fantasy Points,3,267814563
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Max Holmes,Geelong Cats,109.5,2,BetRight,St Kilda Saints,Fantasy Points - Max Holmes,47667823,110+ Fantasy Points,4,267814564
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Max Holmes,Geelong Cats,119.5,3.25,BetRight,St Kilda Saints,Fantasy Points - Max Holmes,47667823,120+ Fantasy Points,5,267814565
Geelong Cats v St Kilda Saints,Geelong Cats,St Kilda Saints,Player Fantasy Points,Tom Stewart,Geelong Cats,79.5,1.35,BetRight,St Kilda Saints,Fantasy Points - Tom Stewart,47667824,80+ Fantasy Points,1,267814566
