match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,class_external_id,competition_external_id,event_external_id,market_id,player_id
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn O'Sullivan,North Melbourne Kangaroos,5.5,2.15,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071993
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jy Simpkin,North Melbourne Kangaroos,5.5,2.15,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071974
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Paul Curtis,North Melbourne Kangaroos,5.5,2.65,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730072002
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Darling,North Melbourne Kangaroos,5.5,3.45,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071997
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Davies-Uniacke,North Melbourne Kangaroos,5.5,3.1,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071971
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Colby McKercher,North Melbourne Kangaroos,5.5,4,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071988
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Zane Duursma,North Melbourne Kangaroos,5.5,4.8,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071986
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,George Wardlaw,North Melbourne Kangaroos,5.5,5,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071973
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Charlie Spargo,North Melbourne Kangaroos,5.5,9.25,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071980
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachy Dovaston,North Melbourne Kangaroos,5.5,9.75,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071979
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Tristan Xerri,North Melbourne Kangaroos,5.5,9.75,Sportsbet,GWS Giants,103,17131,15566904,572035312,2730071975
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jayden Laverde,GWS Giants,6.5,1.53,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071837
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Ash,GWS Giants,6.5,1.38,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071846
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Whitfield,GWS Giants,6.5,1.37,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071850
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Connor Idun,GWS Giants,6.5,2.85,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071849
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Buckley,GWS Giants,6.5,2.55,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071859
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jesse Hogan,GWS Giants,6.5,2.95,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071828
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aaron Cadman,GWS Giants,6.5,3.8,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071843
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Himmelberg,GWS Giants,6.5,3.2,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071831
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Leek Aleer,GWS Giants,6.5,3.7,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2734405284
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Stephen Coniglio,GWS Giants,6.5,3.7,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071866
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,James Leake,GWS Giants,6.5,4.4,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2734405570
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harvey Thomas,GWS Giants,6.5,5.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071845
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Toby Greene,GWS Giants,6.5,5.1,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071847
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn Callaghan,GWS Giants,6.5,7.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071832
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jake Stringer,GWS Giants,6.5,7.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071864
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Ryan Angwin,GWS Giants,6.5,7.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071848
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Clayton Oliver,GWS Giants,6.5,11.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071854
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Oliver Hannaford,GWS Giants,6.5,11.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071853
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Phoenix Gothard,GWS Giants,6.5,12,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071829
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Xavier O'Halloran,GWS Giants,6.5,12,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071841
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Brent Daniels,GWS Giants,6.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071830
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Toby Bedford,GWS Giants,6.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035309,2730071833
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cameron Zurhaar,North Melbourne Kangaroos,6.5,1.39,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071823
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Griffin Logue,North Melbourne Kangaroos,6.5,1.51,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071844
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Sheezel,North Melbourne Kangaroos,6.5,1.6,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071834
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke McDonald,North Melbourne Kangaroos,6.5,1.61,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071839
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Parker,North Melbourne Kangaroos,6.5,1.51,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071861
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Caleb Daniel,North Melbourne Kangaroos,6.5,2.35,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071836
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cooper Trembath,North Melbourne Kangaroos,6.5,2.3,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071855
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Dylan Stephens,North Melbourne Kangaroos,6.5,2.35,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071826
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Nick Larkey,North Melbourne Kangaroos,6.5,2.9,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071863
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Tom Powell,North Melbourne Kangaroos,6.5,2.15,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071827
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aidan Corr,North Melbourne Kangaroos,6.5,3.75,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071865
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn O'Sullivan,North Melbourne Kangaroos,6.5,3.25,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071821
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jy Simpkin,North Melbourne Kangaroos,6.5,3.25,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071862
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Paul Curtis,North Melbourne Kangaroos,6.5,4.3,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071867
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Davies-Uniacke,North Melbourne Kangaroos,6.5,5.2,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071825
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Darling,North Melbourne Kangaroos,6.5,6,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071852
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Colby McKercher,North Melbourne Kangaroos,6.5,7.25,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071824
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,George Wardlaw,North Melbourne Kangaroos,6.5,9.25,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071857
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Zane Duursma,North Melbourne Kangaroos,6.5,9,Sportsbet,GWS Giants,103,17131,15566904,572035309,2730071860
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jayden Laverde,GWS Giants,7.5,1.97,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071535
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Ash,GWS Giants,7.5,1.72,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071494
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Whitfield,GWS Giants,7.5,1.7,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071518
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Connor Idun,GWS Giants,7.5,4.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071537
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Buckley,GWS Giants,7.5,4,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071507
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jesse Hogan,GWS Giants,7.5,4.7,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071529
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Himmelberg,GWS Giants,7.5,5.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071506
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aaron Cadman,GWS Giants,7.5,6.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071496
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Leek Aleer,GWS Giants,7.5,6,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2734405277
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Stephen Coniglio,GWS Giants,7.5,6.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071515
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,James Leake,GWS Giants,7.5,7.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2734405563
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harvey Thomas,GWS Giants,7.5,9.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071495
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Toby Greene,GWS Giants,7.5,9,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071498
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn Callaghan,GWS Giants,7.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071493
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jake Stringer,GWS Giants,7.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071536
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Ryan Angwin,GWS Giants,7.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071532
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Clayton Oliver,GWS Giants,7.5,21,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035224,2730071504
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cameron Zurhaar,North Melbourne Kangaroos,7.5,1.73,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071521
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Griffin Logue,North Melbourne Kangaroos,7.5,1.98,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071499
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Parker,North Melbourne Kangaroos,7.5,1.95,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071492
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Sheezel,North Melbourne Kangaroos,7.5,2.12,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071503
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke McDonald,North Melbourne Kangaroos,7.5,2.12,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071528
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Caleb Daniel,North Melbourne Kangaroos,7.5,3.5,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071508
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cooper Trembath,North Melbourne Kangaroos,7.5,3.45,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071509
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Dylan Stephens,North Melbourne Kangaroos,7.5,3.5,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071538
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Tom Powell,North Melbourne Kangaroos,7.5,3.1,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071501
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Nick Larkey,North Melbourne Kangaroos,7.5,4.5,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071533
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn O'Sullivan,North Melbourne Kangaroos,7.5,5.3,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071534
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jy Simpkin,North Melbourne Kangaroos,7.5,5.3,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071510
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aidan Corr,North Melbourne Kangaroos,7.5,6.25,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071500
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Paul Curtis,North Melbourne Kangaroos,7.5,7.5,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071523
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Davies-Uniacke,North Melbourne Kangaroos,7.5,9.25,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071519
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Darling,North Melbourne Kangaroos,7.5,11.5,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071531
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Colby McKercher,North Melbourne Kangaroos,7.5,14,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071520
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Zane Duursma,North Melbourne Kangaroos,7.5,17,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071497
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,George Wardlaw,North Melbourne Kangaroos,7.5,18,Sportsbet,GWS Giants,103,17131,15566904,572035224,2730071522
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jayden Laverde,GWS Giants,8.5,2.7,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071546
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Ash,GWS Giants,8.5,2.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071581
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Whitfield,GWS Giants,8.5,2.2,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071574
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Buckley,GWS Giants,8.5,6.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071579
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Connor Idun,GWS Giants,8.5,7.25,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071547
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jesse Hogan,GWS Giants,8.5,7.75,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071561
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Himmelberg,GWS Giants,8.5,9,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071569
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aaron Cadman,GWS Giants,8.5,11,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071573
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Leek Aleer,GWS Giants,8.5,11,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2734405278
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Stephen Coniglio,GWS Giants,8.5,11,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071545
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,James Leake,GWS Giants,8.5,14,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2734405564
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harvey Thomas,GWS Giants,8.5,16,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071563
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Toby Greene,GWS Giants,8.5,16,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071566
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn Callaghan,GWS Giants,8.5,26,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071560
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jake Stringer,GWS Giants,8.5,26,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071558
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Ryan Angwin,GWS Giants,8.5,26,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035225,2730071570
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cameron Zurhaar,North Melbourne Kangaroos,8.5,2.25,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071584
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Griffin Logue,North Melbourne Kangaroos,8.5,2.7,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071575
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Sheezel,North Melbourne Kangaroos,8.5,2.95,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071562
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Parker,North Melbourne Kangaroos,8.5,2.65,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071568
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke McDonald,North Melbourne Kangaroos,8.5,3,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071540
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Tom Powell,North Melbourne Kangaroos,8.5,4.8,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071580
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Caleb Daniel,North Melbourne Kangaroos,8.5,5.7,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071548
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Cooper Trembath,North Melbourne Kangaroos,8.5,5.5,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071571
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Dylan Stephens,North Melbourne Kangaroos,8.5,5.7,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071539
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Nick Larkey,North Melbourne Kangaroos,8.5,7.5,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071564
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Finn O'Sullivan,North Melbourne Kangaroos,8.5,8.75,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071577
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jy Simpkin,North Melbourne Kangaroos,8.5,9,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071544
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aidan Corr,North Melbourne Kangaroos,8.5,11,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071582
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Paul Curtis,North Melbourne Kangaroos,8.5,13,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071576
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Luke Davies-Uniacke,North Melbourne Kangaroos,8.5,17,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071552
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Darling,North Melbourne Kangaroos,8.5,21,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071551
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Colby McKercher,North Melbourne Kangaroos,8.5,26,Sportsbet,GWS Giants,103,17131,15566904,572035225,2730071550
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Ash,GWS Giants,9.5,3.1,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071794
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Lachie Whitfield,GWS Giants,9.5,3.05,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071800
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jayden Laverde,GWS Giants,9.5,4,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071788
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jack Buckley,GWS Giants,9.5,11,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071783
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Connor Idun,GWS Giants,9.5,12.5,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071787
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Jesse Hogan,GWS Giants,9.5,13,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071793
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Harry Himmelberg,GWS Giants,9.5,15,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071781
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Aaron Cadman,GWS Giants,9.5,19,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2730071816
GWS Giants v North Melbourne Kangaroos,GWS Giants,North Melbourne Kangaroos,Player Marks,Leek Aleer,GWS Giants,9.5,19,Sportsbet,North Melbourne Kangaroos,103,17131,15566904,572035308,2734405283
