match,home_team,away_team,player_name,player_team,line,over_price,opposition_team,market_name,agency
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Liam Baker,Richmond Tigers,3.5,41,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jacob Koschitzke,Richmond Tigers,3.5,46,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Samson Ryan,Richmond Tigers,3.5,54,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Tim Taranto,Richmond Tigers,3.5,67,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Isaac Cumming,GWS Giants,3.5,71,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Steely Green,Richmond Tigers,3.5,71,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Callan Ward,GWS Giants,3.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Harvey Thomas,GWS Giants,3.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Stephen Coniglio,GWS Giants,3.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Toby Bedford,GWS Giants,3.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jesse Hogan,GWS Giants,4.5,6.75,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Toby Greene,GWS Giants,4.5,13,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jake Riccardi,GWS Giants,4.5,19,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Shai Bolton,Richmond Tigers,4.5,19,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Aaron Cadman,GWS Giants,4.5,26,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Noah Balta,Richmond Tigers,4.5,38,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Brent Daniels,GWS Giants,4.5,71,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Darcy Jones,GWS Giants,4.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Isaac Cumming,GWS Giants,4.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jacob Koschitzke,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Liam Baker,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Rhyan Mansell,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Samson Ryan,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Steely Green,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Tim Taranto,Richmond Tigers,4.5,81,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jesse Hogan,GWS Giants,5.5,15,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Toby Greene,GWS Giants,5.5,34,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Shai Bolton,Richmond Tigers,5.5,54,GWS Giants,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Jake Riccardi,GWS Giants,5.5,56,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Aaron Cadman,GWS Giants,5.5,75,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Brent Daniels,GWS Giants,5.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Darcy Jones,GWS Giants,5.5,81,Richmond Tigers,Player Goals,TopSport
Richmond Tigers v GWS Giants,Richmond Tigers,GWS Giants,Noah Balta,Richmond Tigers,5.5,81,GWS Giants,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,0.5,1.1,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,0.5,1.1,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,0.5,1.13,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,0.5,1.15,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,0.5,1.17,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,0.5,1.21,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,0.5,1.37,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,0.5,1.4,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,0.5,1.47,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Callum Ah Chee,Brisbane Lions,0.5,1.51,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,0.5,1.51,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Liam Ryan,West Coast Eagles,0.5,1.58,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Hugh McCluggage,Brisbane Lions,0.5,1.73,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Williams,West Coast Eagles,0.5,1.76,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Hutchinson,NA,0.5,1.81,NA,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Harley Reid,West Coast Eagles,0.5,1.86,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Ryan Maric,West Coast Eagles,0.5,2.19,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Lachie Neale,Brisbane Lions,0.5,2.23,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar McInerney,Brisbane Lions,0.5,2.24,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Elliot Yeo,West Coast Eagles,0.5,2.39,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Dayne Zorko,Brisbane Lions,0.5,2.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Will Ashcroft,Brisbane Lions,0.5,2.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Tyler Brockman,West Coast Eagles,0.5,2.76,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Tim Kelly,West Coast Eagles,0.5,2.91,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jarrod Berry,Brisbane Lions,0.5,3,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Josh Dunkley,Brisbane Lions,0.5,3.15,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jaspa Fletcher,Brisbane Lions,0.5,3.2,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Luke Edwards,West Coast Eagles,0.5,3.25,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jayden Hunt,West Coast Eagles,0.5,3.5,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Bailey J. Williams,West Coast Eagles,0.5,3.6,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zane Trew,West Coast Eagles,0.5,3.9,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Darcy Wilmot,Brisbane Lions,0.5,4,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,1.5,1.53,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,1.5,1.54,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,1.5,1.66,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,1.5,1.78,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,1.5,1.84,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,1.5,2.01,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,1.5,2.72,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,1.5,2.83,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,1.5,3.2,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,1.5,3.35,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Callum Ah Chee,Brisbane Lions,1.5,3.4,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Liam Ryan,West Coast Eagles,1.5,3.75,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Hugh McCluggage,Brisbane Lions,1.5,4.4,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Williams,West Coast Eagles,1.5,4.6,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Hutchinson,NA,1.5,5,NA,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Harley Reid,West Coast Eagles,1.5,5.3,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Dayne Zorko,Brisbane Lions,1.5,7.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Elliot Yeo,West Coast Eagles,1.5,7.5,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Lachie Neale,Brisbane Lions,1.5,7.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar McInerney,Brisbane Lions,1.5,7.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Ryan Maric,West Coast Eagles,1.5,7.5,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Will Ashcroft,Brisbane Lions,1.5,7.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,2.5,2.64,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,2.5,2.64,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,2.5,3,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,2.5,3.35,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,2.5,3.5,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,2.5,4.2,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,2.5,6.75,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,2.5,7.25,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,2.5,8.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Callum Ah Chee,Brisbane Lions,2.5,10,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,2.5,10,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Liam Ryan,West Coast Eagles,2.5,13,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Hugh McCluggage,Brisbane Lions,2.5,16,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Williams,West Coast Eagles,2.5,16,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Hutchinson,NA,2.5,19,NA,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Harley Reid,West Coast Eagles,2.5,20,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Lachie Neale,Brisbane Lions,2.5,26,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar McInerney,Brisbane Lions,2.5,26,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Ryan Maric,West Coast Eagles,2.5,26,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,3.5,5.1,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,3.5,5.1,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,3.5,6.5,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,3.5,7.25,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,3.5,8.25,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,3.5,11,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,3.5,20,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,3.5,23,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,3.5,29,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,3.5,34,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Callum Ah Chee,Brisbane Lions,3.5,38,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Liam Ryan,West Coast Eagles,3.5,44,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Hugh McCluggage,Brisbane Lions,3.5,58,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Williams,West Coast Eagles,3.5,58,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Hutchinson,NA,3.5,65,NA,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Harley Reid,West Coast Eagles,3.5,67,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Dayne Zorko,Brisbane Lions,3.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Elliot Yeo,West Coast Eagles,3.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Lachie Neale,Brisbane Lions,3.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar McInerney,Brisbane Lions,3.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Ryan Maric,West Coast Eagles,3.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,4.5,13,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,4.5,13,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,4.5,16,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,4.5,20,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,4.5,22,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,4.5,31,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,4.5,56,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,4.5,71,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Callum Ah Chee,Brisbane Lions,4.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,4.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Harley Reid,West Coast Eagles,4.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Hugh McCluggage,Brisbane Lions,4.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jack Williams,West Coast Eagles,4.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Liam Ryan,West Coast Eagles,4.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,4.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Joe Daniher,Brisbane Lions,5.5,31,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jake Waterman,West Coast Eagles,5.5,34,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Eric Hipwood,Brisbane Lions,5.5,44,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Charlie Cameron,Brisbane Lions,5.5,51,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Oscar Allen,West Coast Eagles,5.5,54,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Cam Rayner,Brisbane Lions,5.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Jamie Cripps,West Coast Eagles,5.5,81,Brisbane Lions,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Kai Lohmann,Brisbane Lions,5.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Logan Morris,Brisbane Lions,5.5,81,West Coast Eagles,Player Goals,TopSport
West Coast Eagles v Brisbane Lions,West Coast Eagles,Brisbane Lions,Zac Bailey,Brisbane Lions,5.5,81,West Coast Eagles,Player Goals,TopSport
