match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Ollie Lord,Port Adelaide Power,59.5,1.87,NA,Pointsbet,West Coast Eagles,2340768,91523306,49,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Will Lorenz,Port Adelaide Power,59.5,1.5,NA,Pointsbet,West Coast Eagles,2340768,91523306,50,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matthew Owies,West Coast Eagles,59.5,1.8,NA,Pointsbet,Port Adelaide Power,2340768,91523306,51,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Rhett Bazzo,West Coast Eagles,59.5,1.71,NA,Pointsbet,Port Adelaide Power,2340768,91523306,52,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tom Cole,West Coast Eagles,59.5,1.74,NA,Pointsbet,Port Adelaide Power,2340768,91523306,53,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Kane Farrell,Port Adelaide Power,69.5,1.42,NA,Pointsbet,West Coast Eagles,2340768,91523307,4,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brandon Zerk-Thatcher,Port Adelaide Power,69.5,3.2,NA,Pointsbet,West Coast Eagles,2340768,91523307,5,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Joe Richards,Port Adelaide Power,69.5,2,NA,Pointsbet,West Coast Eagles,2340768,91523307,7,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mitch Georgiades,Port Adelaide Power,69.5,1.69,NA,Pointsbet,West Coast Eagles,2340768,91523307,9,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Lachie Jones,Port Adelaide Power,69.5,3,NA,Pointsbet,West Coast Eagles,2340768,91523307,10,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Hugh Jackson,Port Adelaide Power,69.5,3.2,NA,Pointsbet,West Coast Eagles,2340768,91523307,13,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Josh Sinn,Port Adelaide Power,69.5,1.5,NA,Pointsbet,West Coast Eagles,2340768,91523307,14,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Aliir Aliir,Port Adelaide Power,69.5,3.1,NA,Pointsbet,West Coast Eagles,2340768,91523307,18,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Willie Rioli,Port Adelaide Power,69.5,2.6,NA,Pointsbet,West Coast Eagles,2340768,91523307,19,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Darcy Byrne-Jones,Port Adelaide Power,69.5,2.6,NA,Pointsbet,West Coast Eagles,2340768,91523307,20,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jordon Sweet,Port Adelaide Power,69.5,1.03,NA,Pointsbet,West Coast Eagles,2340768,91523307,21,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mani Liddy,NA,69.5,3.2,NA,Pointsbet,NA,2340768,91523307,23,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Liam Ryan,West Coast Eagles,69.5,2.9,NA,Pointsbet,Port Adelaide Power,2340768,91523307,25,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Bailey J. Williams,West Coast Eagles,69.5,3.4,NA,Pointsbet,Port Adelaide Power,2340768,91523307,26,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Harry Edwards,West Coast Eagles,69.5,3.2,NA,Pointsbet,Port Adelaide Power,2340768,91523307,27,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tyler Brockman,West Coast Eagles,69.5,2.6,NA,Pointsbet,Port Adelaide Power,2340768,91523307,29,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Elijah Hewett,West Coast Eagles,69.5,1.8,NA,Pointsbet,Port Adelaide Power,2340768,91523307,31,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Reuben Ginbey,West Coast Eagles,69.5,2.9,NA,Pointsbet,Port Adelaide Power,2340768,91523307,32,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brady Hough,West Coast Eagles,69.5,1.22,NA,Pointsbet,Port Adelaide Power,2340768,91523307,33,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Clay Hall,West Coast Eagles,69.5,2.05,NA,Pointsbet,Port Adelaide Power,2340768,91523307,35,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Malakai Champion,West Coast Eagles,69.5,3.1,NA,Pointsbet,Port Adelaide Power,2340768,91523307,37,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jobe Shanahan,West Coast Eagles,69.5,3.2,NA,Pointsbet,Port Adelaide Power,2340768,91523307,39,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Hutchinson,West Coast Eagles,69.5,2.85,NA,Pointsbet,Port Adelaide Power,2340768,91523307,40,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jamie Cripps,West Coast Eagles,69.5,3,NA,Pointsbet,Port Adelaide Power,2340768,91523307,41,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matt Flynn,West Coast Eagles,69.5,1.14,NA,Pointsbet,Port Adelaide Power,2340768,91523307,45,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Jack Lukosius,Port Adelaide Power,69.5,2.2,NA,Pointsbet,West Coast Eagles,2340768,91523307,47,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Ollie Lord,Port Adelaide Power,69.5,3.2,NA,Pointsbet,West Coast Eagles,2340768,91523307,49,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Will Lorenz,Port Adelaide Power,69.5,2.4,NA,Pointsbet,West Coast Eagles,2340768,91523307,50,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Matthew Owies,West Coast Eagles,69.5,3.1,NA,Pointsbet,Port Adelaide Power,2340768,91523307,51,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Rhett Bazzo,West Coast Eagles,69.5,3.1,NA,Pointsbet,Port Adelaide Power,2340768,91523307,52,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Tom Cole,West Coast Eagles,69.5,2.85,NA,Pointsbet,Port Adelaide Power,2340768,91523307,53,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Kane Farrell,Port Adelaide Power,79.5,2,NA,Pointsbet,West Coast Eagles,2340768,91523308,4,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Brandon Zerk-Thatcher,Port Adelaide Power,79.5,8,NA,Pointsbet,West Coast Eagles,2340768,91523308,5,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Joe Richards,Port Adelaide Power,79.5,3.1,NA,Pointsbet,West Coast Eagles,2340768,91523308,7,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Mitch Georgiades,Port Adelaide Power,79.5,2.4,NA,Pointsbet,West Coast Eagles,2340768,91523308,9,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Lachie Jones,Port Adelaide Power,79.5,7.5,NA,Pointsbet,West Coast Eagles,2340768,91523308,10,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Hugh Jackson,Port Adelaide Power,79.5,5.5,NA,Pointsbet,West Coast Eagles,2340768,91523308,13,NA
Port Adelaide Power v West Coast Eagles,Port Adelaide Power,West Coast Eagles,Player Fantasy Points,Josh Sinn,Port Adelaide Power,79.5,2.35,NA,Pointsbet,West Coast Eagles,2340768,91523308,14,NA
