match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Isaac Kako,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,1.72,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Sam Flanders,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,1.75,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Archie Perkins,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,1.75,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Touk Miller,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,1.77,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Rhys Unwin,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,2.1,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Brayden Fiorini,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,2.25,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Jarrod Witts,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,3,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Lachie Weller,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,3,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Alex Davies,Gold Coast Suns,Essendon Bombers,Player Goals,0.5,3.25,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Andrew McGrath,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,3.5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Luamon Lual,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Dylan Shiel,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Mason Redman,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Todd Goldstein,Essendon Bombers,Gold Coast Suns,Player Goals,0.5,5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ben Long,Gold Coast Suns,Essendon Bombers,Player Goals,3.5,2.5,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ben King,Gold Coast Suns,Essendon Bombers,Player Goals,2.5,1.14,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Bailey Humphrey,Gold Coast Suns,Essendon Bombers,Player Goals,2.5,3.1,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Jy Farrar,Gold Coast Suns,Essendon Bombers,Player Goals,2.5,3.1,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ethan Read,Gold Coast Suns,Essendon Bombers,Player Goals,2.5,3.1,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ben Long,Gold Coast Suns,Essendon Bombers,Player Goals,1.5,1.18,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ben Ainsworth,Gold Coast Suns,Essendon Bombers,Player Goals,1.5,2.4,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Kyle Langford,Essendon Bombers,Gold Coast Suns,Player Goals,1.5,2.4,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Jye Menzie,Essendon Bombers,Gold Coast Suns,Player Goals,1.5,7,NA,Dabble
Gold Coast Suns v Essendon Bombers,Gold Coast Suns,Essendon Bombers,Ben King,Gold Coast Suns,Essendon Bombers,Player Goals,6.5,4.6,NA,Dabble
