match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Marcus Bontempelli,Western Bulldogs,34.5,7.5,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Bailey Dale,Western Bulldogs,34.5,9.25,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Tom Liberatore,Western Bulldogs,34.5,9.75,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Isaac Heeney,Sydney Swans,34.5,10,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Chad Warner,Sydney Swans,34.5,13,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Ed Richards,Western Bulldogs,34.5,16,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Luke Parker,Sydney Swans,34.5,31,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Nick Blakey,Sydney Swans,34.5,36,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Callum Mills,Sydney Swans,34.5,41,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Oliver Florent,Sydney Swans,34.5,46,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Bailey Williams,Western Bulldogs,34.5,56,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Matt Roberts,Sydney Swans,34.5,61,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Lachlan Bramble,Western Bulldogs,34.5,67,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Robbie Fox,Sydney Swans,34.5,71,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Brodie Grundy,Sydney Swans,34.5,76,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Jake Lloyd,Sydney Swans,34.5,76,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,James Jordon,Sydney Swans,34.5,76,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Joel Freijah,Western Bulldogs,34.5,76,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Taylor Adams,Sydney Swans,34.5,76,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Taylor Duryea,Western Bulldogs,34.5,76,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Tim English,Western Bulldogs,34.5,76,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Adam Treloar,Western Bulldogs,39.5,4.95,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Errol Gulden,Sydney Swans,39.5,10,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Marcus Bontempelli,Western Bulldogs,39.5,23,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Bailey Dale,Western Bulldogs,39.5,31,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Isaac Heeney,Sydney Swans,39.5,36,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Tom Liberatore,Western Bulldogs,39.5,36,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Chad Warner,Sydney Swans,39.5,46,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Ed Richards,Western Bulldogs,39.5,86,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Bailey Williams,Western Bulldogs,39.5,101,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Brodie Grundy,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Jake Lloyd,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,James Jordon,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Joel Freijah,Western Bulldogs,39.5,101,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Lachlan Bramble,Western Bulldogs,39.5,101,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Luke Parker,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Matt Roberts,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Nick Blakey,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Oliver Florent,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Robbie Fox,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Taylor Adams,Sydney Swans,39.5,101,NA,TopSport,Western Bulldogs
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Taylor Duryea,Western Bulldogs,39.5,101,NA,TopSport,Sydney Swans
Sydney Swans v Western Bulldogs,Sydney Swans,Western Bulldogs,Player Disposals,Tim English,Western Bulldogs,39.5,101,NA,TopSport,Sydney Swans
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Will Day,Hawthorn Hawks,19.5,1.14,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jai Newcombe,Hawthorn Hawks,19.5,1.19,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Worpel,Hawthorn Hawks,19.5,1.19,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mitchell Hinge,Adelaide Crows,19.5,1.24,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Sicily,Hawthorn Hawks,19.5,1.25,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jake Soligo,Adelaide Crows,19.5,1.34,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Karl Amon,Hawthorn Hawks,19.5,1.35,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Massimo DAmbrosio,NA,19.5,1.42,NA,TopSport,NA
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Conor Nash,Hawthorn Hawks,19.5,1.49,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Ben Keays,Adelaide Crows,19.5,1.54,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Dylan Moore,Hawthorn Hawks,19.5,1.59,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Sholl,Adelaide Crows,19.5,1.66,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Ginnivan,Hawthorn Hawks,19.5,1.71,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jarman Impey,Hawthorn Hawks,19.5,1.99,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Billy Dowling,Adelaide Crows,19.5,2.11,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Sam Berry,Adelaide Crows,19.5,2.14,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Ward,Hawthorn Hawks,19.5,2.21,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Luke Nankervis,Adelaide Crows,19.5,2.24,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Brodie Smith,Adelaide Crows,19.5,2.38,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Zac Taylor,Adelaide Crows,19.5,2.48,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Blake Hardwick,Hawthorn Hawks,19.5,2.62,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Scrimshaw,Hawthorn Hawks,19.5,2.62,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Connor Macdonald,Hawthorn Hawks,19.5,3,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Max Michalanney,Adelaide Crows,19.5,3.1,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mark Keane,Adelaide Crows,19.5,3.15,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Chayce Jones,Adelaide Crows,19.5,3.5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Changkuoth Jiath,Hawthorn Hawks,19.5,4.15,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lloyd Meek,Hawthorn Hawks,19.5,4.4,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Weddle,Hawthorn Hawks,19.5,5,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Rachele,Adelaide Crows,19.5,5.25,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Murphy,Adelaide Crows,19.5,7,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Taylor Walker,Adelaide Crows,19.5,8.5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Darcy Fogarty,Adelaide Crows,19.5,9.5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Rory Laird,Adelaide Crows,24.5,1.25,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Will Day,Hawthorn Hawks,24.5,1.63,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jai Newcombe,Hawthorn Hawks,24.5,1.81,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Worpel,Hawthorn Hawks,24.5,1.81,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mitchell Hinge,Adelaide Crows,24.5,2.06,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Sicily,Hawthorn Hawks,24.5,2.09,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jake Soligo,Adelaide Crows,24.5,2.29,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Karl Amon,Hawthorn Hawks,24.5,2.38,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Massimo DAmbrosio,NA,24.5,2.68,NA,TopSport,NA
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Ben Keays,Adelaide Crows,24.5,2.98,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Conor Nash,Hawthorn Hawks,24.5,2.98,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Dylan Moore,Hawthorn Hawks,24.5,3.2,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Sholl,Adelaide Crows,24.5,3.45,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Ginnivan,Hawthorn Hawks,24.5,3.7,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jarman Impey,Hawthorn Hawks,24.5,4.95,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Sam Berry,Adelaide Crows,24.5,5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Billy Dowling,Adelaide Crows,24.5,5.5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Ward,Hawthorn Hawks,24.5,6,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Luke Nankervis,Adelaide Crows,24.5,6,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Brodie Smith,Adelaide Crows,24.5,6.75,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Zac Taylor,Adelaide Crows,24.5,7.5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Blake Hardwick,Hawthorn Hawks,24.5,8,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Scrimshaw,Hawthorn Hawks,24.5,8.25,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Connor Macdonald,Hawthorn Hawks,24.5,9.5,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mark Keane,Adelaide Crows,24.5,9.75,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Max Michalanney,Adelaide Crows,24.5,10,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Chayce Jones,Adelaide Crows,24.5,12,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Changkuoth Jiath,Hawthorn Hawks,24.5,13,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Murphy,Adelaide Crows,24.5,18,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Rachele,Adelaide Crows,24.5,19,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Weddle,Hawthorn Hawks,24.5,19,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lloyd Meek,Hawthorn Hawks,24.5,19,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Rory Laird,Adelaide Crows,29.5,1.94,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Will Day,Hawthorn Hawks,29.5,3.05,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jai Newcombe,Hawthorn Hawks,29.5,3.7,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Worpel,Hawthorn Hawks,29.5,3.7,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Sicily,Hawthorn Hawks,29.5,4.7,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mitchell Hinge,Adelaide Crows,29.5,4.7,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jake Soligo,Adelaide Crows,29.5,5,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Karl Amon,Hawthorn Hawks,29.5,5.5,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Massimo DAmbrosio,NA,29.5,6.5,NA,TopSport,NA
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Conor Nash,Hawthorn Hawks,29.5,8,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Dylan Moore,Hawthorn Hawks,29.5,8.5,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Sholl,Adelaide Crows,29.5,8.75,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Ben Keays,Adelaide Crows,29.5,9,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Ginnivan,Hawthorn Hawks,29.5,12,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Billy Dowling,Adelaide Crows,29.5,17,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jarman Impey,Hawthorn Hawks,29.5,18,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Ward,Hawthorn Hawks,29.5,18,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Sam Berry,Adelaide Crows,29.5,18,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Brodie Smith,Adelaide Crows,29.5,21,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Luke Nankervis,Adelaide Crows,29.5,21,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Zac Taylor,Adelaide Crows,29.5,31,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Blake Hardwick,Hawthorn Hawks,29.5,36,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mark Keane,Adelaide Crows,29.5,36,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Connor Macdonald,Hawthorn Hawks,29.5,46,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Scrimshaw,Hawthorn Hawks,29.5,46,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Dylan Moore,Hawthorn Hawks,14.5,1.05,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Conor Nash,Hawthorn Hawks,14.5,1.06,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Sholl,Adelaide Crows,14.5,1.09,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Ben Keays,Adelaide Crows,14.5,1.1,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Ginnivan,Hawthorn Hawks,14.5,1.1,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jarman Impey,Hawthorn Hawks,14.5,1.16,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Billy Dowling,Adelaide Crows,14.5,1.18,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Ward,Hawthorn Hawks,14.5,1.22,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,1.22,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Sam Berry,Adelaide Crows,14.5,1.22,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Brodie Smith,Adelaide Crows,14.5,1.24,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Blake Hardwick,Hawthorn Hawks,14.5,1.26,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Zac Taylor,Adelaide Crows,14.5,1.27,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Jack Scrimshaw,Hawthorn Hawks,14.5,1.31,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Chayce Jones,Adelaide Crows,14.5,1.38,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Connor Macdonald,Hawthorn Hawks,14.5,1.38,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Mark Keane,Adelaide Crows,14.5,1.41,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Max Michalanney,Adelaide Crows,14.5,1.41,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Changkuoth Jiath,Hawthorn Hawks,14.5,1.61,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lloyd Meek,Hawthorn Hawks,14.5,1.64,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Weddle,Hawthorn Hawks,14.5,1.79,NA,TopSport,Adelaide Crows
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Josh Rachele,Adelaide Crows,14.5,1.85,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Lachlan Murphy,Adelaide Crows,14.5,2.09,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Taylor Walker,Adelaide Crows,14.5,2.48,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,Darcy Fogarty,Adelaide Crows,14.5,2.6,NA,TopSport,Hawthorn Hawks
Adelaide Crows v Hawthorn Hawks,Adelaide Crows,Hawthorn Hawks,Player Disposals,James Borlase,Adelaide Crows,14.5,2.74,NA,TopSport,Hawthorn Hawks
